<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTSX.ETH/USD;60;20190518;170000;235.2000000;238.0000000;232.9000000;237.5100000;2884
BTSX.ETH/USD;60;20190518;180000;238.0000000;239.6200000;236.3500000;238.6200000;1918
BTSX.ETH/USD;60;20190518;190000;238.5200000;241.5600000;237.1300000;240.2500000;2025
BTSX.ETH/USD;60;20190518;200000;238.4000000;241.6300000;237.0100000;239.2000000;1643
BTSX.ETH/USD;60;20190518;210000;239.1100000;239.1100000;235.0300000;235.8300000;926
BTSX.ETH/USD;60;20190518;220000;235.8200000;235.8200000;233.8800000;235.0900000;776
BTSX.ETH/USD;60;20190518;230000;235.0100000;237.8200000;234.6900000;235.7400000;853
BTSX.ETH/USD;60;20190519;000000;236.2700000;236.6200000;234.8400000;236.4200000;874
BTSX.ETH/USD;60;20190519;010000;235.8300000;240.0100000;234.8000000;239.3400000;794
BTSX.ETH/USD;60;20190519;020000;238.8800000;238.8800000;235.4600000;236.6800000;800
BTSX.ETH/USD;60;20190519;030000;236.3000000;236.7500000;232.5300000;234.0300000;2276
BTSX.ETH/USD;60;20190519;040000;233.4100000;235.5900000;232.5800000;235.5900000;1179
BTSX.ETH/USD;60;20190519;050000;235.8200000;244.8600000;235.8200000;243.8800000;4090
BTSX.ETH/USD;60;20190519;060000;244.0000000;250.0000000;244.0000000;245.4300000;5779
BTSX.ETH/USD;60;20190519;070000;245.1600000;254.7800000;244.6800000;253.9200000;4385
BTSX.ETH/USD;60;20190519;080000;253.9500000;255.4300000;250.2900000;253.7800000;2688
BTSX.ETH/USD;60;20190519;090000;253.0500000;254.7100000;251.7300000;252.7800000;2169
BTSX.ETH/USD;60;20190519;100000;252.7600000;255.0000000;251.8000000;251.8000000;2150
BTSX.ETH/USD;60;20190519;110000;252.3300000;259.2300000;251.4500000;257.9300000;4464
BTSX.ETH/USD;60;20190519;120000;257.1100000;257.5200000;254.0700000;256.2700000;5244
BTSX.ETH/USD;60;20190519;130000;256.3700000;260.0000000;254.9900000;258.7000000;5316
BTSX.ETH/USD;60;20190519;140000;259.1500000;261.4500000;256.8000000;258.3000000;4236
BTSX.ETH/USD;60;20190519;150000;258.0000000;258.5400000;253.6600000;254.2800000;2677
BTSX.ETH/USD;60;20190519;160000;254.2700000;255.3400000;250.5000000;254.2600000;14018
BTSX.ETH/USD;60;20190519;170000;254.0900000;256.4500000;252.2300000;253.3700000;5277
BTSX.ETH/USD;60;20190519;180000;253.5400000;256.6300000;253.4900000;256.6300000;2212
BTSX.ETH/USD;60;20190519;190000;256.7500000;256.7500000;253.9300000;255.5100000;1654
BTSX.ETH/USD;60;20190519;200000;255.2900000;256.5800000;252.5600000;254.2900000;2260
BTSX.ETH/USD;60;20190519;210000;254.2600000;257.7400000;252.3200000;256.9600000;3723
BTSX.ETH/USD;60;20190519;220000;256.4500000;257.2900000;255.4400000;256.2200000;785
BTSX.ETH/USD;60;20190519;230000;256.1700000;258.7600000;253.0800000;254.5500000;3590
BTSX.ETH/USD;60;20190520;000000;254.4300000;257.3300000;252.7000000;257.3300000;2430
BTSX.ETH/USD;60;20190520;010000;257.3500000;260.8300000;257.2200000;260.0900000;2744
BTSX.ETH/USD;60;20190520;020000;260.1100000;263.5500000;257.0800000;262.5400000;5253
BTSX.ETH/USD;60;20190520;030000;262.5100000;264.7600000;260.5000000;261.0000000;6272
BTSX.ETH/USD;60;20190520;040000;260.7100000;260.7100000;245.7800000;250.2100000;17805
BTSX.ETH/USD;60;20190520;050000;250.2600000;251.4700000;246.2000000;250.7700000;3339
BTSX.ETH/USD;60;20190520;060000;250.4200000;250.4200000;247.0200000;248.5000000;1849
BTSX.ETH/USD;60;20190520;070000;248.8000000;255.7300000;248.8000000;255.3200000;2881
BTSX.ETH/USD;60;20190520;080000;255.0000000;256.4400000;250.8500000;253.0900000;4415
BTSX.ETH/USD;60;20190520;090000;252.7300000;253.1400000;251.0000000;252.6500000;1566
BTSX.ETH/USD;60;20190520;100000;252.3300000;252.6700000;248.6100000;249.1400000;1954
BTSX.ETH/USD;60;20190520;110000;248.9500000;252.4900000;247.9500000;249.6400000;2619
BTSX.ETH/USD;60;20190520;120000;249.5900000;250.0000000;246.1200000;249.2400000;2301
BTSX.ETH/USD;60;20190520;130000;249.6100000;251.5000000;248.1400000;251.0600000;1041
BTSX.ETH/USD;60;20190520;140000;251.1600000;252.6700000;249.9300000;250.3200000;957
BTSX.ETH/USD;60;20190520;150000;250.7000000;251.6500000;247.9800000;248.1000000;852
BTSX.ETH/USD;60;20190520;160000;247.7500000;249.8000000;241.2800000;243.7100000;4656
BTSX.ETH/USD;60;20190520;170000;244.2500000;245.7500000;238.8800000;245.4900000;5012
BTSX.ETH/USD;60;20190520;180000;245.5600000;247.6600000;243.6800000;247.3000000;2351
BTSX.ETH/USD;60;20190520;190000;246.8900000;248.4000000;245.3500000;247.8800000;4491
BTSX.ETH/USD;60;20190520;200000;248.4200000;249.4800000;246.6000000;247.1500000;3150
BTSX.ETH/USD;60;20190520;210000;246.7700000;248.3000000;244.4600000;244.4600000;2018
BTSX.ETH/USD;60;20190520;220000;244.4100000;246.5400000;243.8200000;245.7900000;2966
BTSX.ETH/USD;60;20190520;230000;245.7900000;248.7500000;245.7900000;248.3100000;4011
BTSX.ETH/USD;60;20190521;000000;248.2900000;255.9400000;247.8800000;254.5800000;4157
BTSX.ETH/USD;60;20190521;010000;254.8100000;258.1900000;252.8300000;253.9000000;2109
BTSX.ETH/USD;60;20190521;020000;254.2100000;255.6300000;250.1200000;250.3900000;2949
BTSX.ETH/USD;60;20190521;030000;250.3200000;253.6500000;250.3200000;252.6800000;3377
BTSX.ETH/USD;60;20190521;040000;252.5100000;257.0000000;251.0200000;252.4300000;3434
BTSX.ETH/USD;60;20190521;050000;253.7100000;255.1600000;251.9100000;252.4200000;731
BTSX.ETH/USD;60;20190521;060000;252.4900000;252.4900000;249.6300000;251.8200000;2512
BTSX.ETH/USD;60;20190521;070000;251.9400000;253.3800000;251.1400000;251.6100000;691
BTSX.ETH/USD;60;20190521;080000;251.3200000;251.3300000;248.2200000;249.5800000;2688
BTSX.ETH/USD;60;20190521;090000;249.6300000;250.7600000;247.6700000;250.7000000;1076
BTSX.ETH/USD;60;20190521;100000;250.7600000;252.3200000;250.1100000;251.9000000;673
BTSX.ETH/USD;60;20190521;110000;252.5000000;254.1000000;251.4500000;252.3200000;1870
BTSX.ETH/USD;60;20190521;120000;251.9600000;253.8900000;251.6700000;252.9900000;1517
BTSX.ETH/USD;60;20190521;130000;252.8400000;256.4900000;252.7400000;254.4900000;3613
BTSX.ETH/USD;60;20190521;140000;254.8000000;254.8000000;251.0000000;252.1500000;3032
BTSX.ETH/USD;60;20190521;150000;252.0900000;253.2800000;249.0400000;250.6000000;3886
BTSX.ETH/USD;60;20190521;160000;250.9200000;252.8500000;248.8100000;251.7200000;1820
BTSX.ETH/USD;60;20190521;170000;251.8300000;257.3800000;249.5000000;252.2200000;4815
BTSX.ETH/USD;60;20190521;180000;251.5300000;252.8200000;250.0000000;252.4500000;1694
BTSX.ETH/USD;60;20190521;190000;252.4400000;253.2300000;251.2000000;251.3900000;3253
BTSX.ETH/USD;60;20190521;200000;251.6100000;253.4700000;250.6700000;252.4300000;492
BTSX.ETH/USD;60;20190521;210000;252.7300000;256.9200000;252.7300000;255.7300000;5195
BTSX.ETH/USD;60;20190521;220000;256.3000000;258.5100000;255.1200000;257.7000000;3889
BTSX.ETH/USD;60;20190521;230000;257.7700000;257.9500000;255.4600000;257.0100000;3242
BTSX.ETH/USD;60;20190522;000000;257.1800000;263.4100000;257.1800000;262.7700000;7180
BTSX.ETH/USD;60;20190522;010000;263.1900000;264.5600000;258.1700000;258.9800000;10317
BTSX.ETH/USD;60;20190522;020000;258.2900000;258.3300000;251.2200000;256.4500000;5659
BTSX.ETH/USD;60;20190522;030000;256.3900000;259.1300000;254.7700000;254.7700000;5804
BTSX.ETH/USD;60;20190522;040000;254.6800000;259.9000000;254.5400000;259.7300000;1930
BTSX.ETH/USD;60;20190522;050000;259.6300000;261.4100000;255.6800000;256.2900000;1810
BTSX.ETH/USD;60;20190522;060000;256.3600000;258.1800000;254.7000000;257.3000000;2759
BTSX.ETH/USD;60;20190522;070000;256.6200000;257.8300000;255.7600000;255.7600000;714
BTSX.ETH/USD;60;20190522;080000;256.1100000;258.7300000;253.3700000;258.4800000;2213
BTSX.ETH/USD;60;20190522;090000;257.9000000;259.3600000;255.0700000;258.3600000;1833
BTSX.ETH/USD;60;20190522;100000;258.6000000;259.5700000;257.4300000;257.7500000;2728
BTSX.ETH/USD;60;20190522;110000;257.3600000;257.6000000;256.0000000;256.6300000;1725
BTSX.ETH/USD;60;20190522;120000;256.9000000;258.3700000;256.1500000;256.3600000;802
BTSX.ETH/USD;60;20190522;130000;256.7400000;257.7600000;254.1300000;254.4700000;1368
BTSX.ETH/USD;60;20190522;140000;254.6500000;255.8100000;251.8800000;254.0500000;3307
BTSX.ETH/USD;60;20190522;150000;253.8300000;254.1900000;250.2000000;252.2800000;3097
BTSX.ETH/USD;60;20190522;160000;252.7400000;254.2800000;250.5700000;250.7000000;1364
BTSX.ETH/USD;60;20190522;170000;250.5100000;253.4100000;250.0400000;252.9000000;4478
BTSX.ETH/USD;60;20190522;180000;252.7800000;254.2100000;252.1200000;253.2400000;958
BTSX.ETH/USD;60;20190522;190000;252.8800000;257.8900000;252.6400000;256.5900000;4573
BTSX.ETH/USD;60;20190522;200000;257.0000000;257.2100000;253.1900000;253.5800000;5820
BTSX.ETH/USD;60;20190522;210000;253.6900000;254.4200000;250.0000000;252.1700000;3716
BTSX.ETH/USD;60;20190522;220000;251.8700000;254.0000000;251.5700000;253.8300000;2271
BTSX.ETH/USD;60;20190522;230000;253.7400000;254.8100000;252.9100000;254.0300000;5508
BTSX.ETH/USD;60;20190523;000000;254.2400000;254.9900000;239.5900000;247.9700000;17481
BTSX.ETH/USD;60;20190523;010000;247.7000000;248.0300000;241.9000000;243.1700000;8687
BTSX.ETH/USD;60;20190523;020000;243.0400000;246.5100000;239.7000000;246.5100000;5338
BTSX.ETH/USD;60;20190523;030000;246.2300000;246.6100000;243.0500000;243.3100000;5466
BTSX.ETH/USD;60;20190523;040000;243.5600000;245.0000000;240.4300000;243.1300000;4537
BTSX.ETH/USD;60;20190523;050000;243.4600000;244.3300000;242.4000000;243.6900000;784
BTSX.ETH/USD;60;20190523;060000;243.0200000;244.9700000;242.4400000;244.2300000;1067
BTSX.ETH/USD;60;20190523;070000;244.2000000;244.5500000;242.0000000;243.7800000;1196
BTSX.ETH/USD;60;20190523;080000;243.5400000;243.9300000;241.9200000;242.7200000;4194
BTSX.ETH/USD;60;20190523;090000;242.7400000;243.0200000;235.0000000;238.7600000;7000
BTSX.ETH/USD;60;20190523;100000;239.0400000;239.1800000;233.7200000;239.1100000;5701
BTSX.ETH/USD;60;20190523;110000;239.0600000;239.2200000;234.5400000;235.0500000;2398
BTSX.ETH/USD;60;20190523;120000;234.9100000;235.0400000;232.0000000;234.2400000;6459
BTSX.ETH/USD;60;20190523;130000;234.5000000;235.8000000;231.2000000;235.8000000;3077
BTSX.ETH/USD;60;20190523;140000;235.7500000;239.1300000;234.9500000;238.7500000;2088
BTSX.ETH/USD;60;20190523;150000;238.6600000;238.8900000;235.6100000;236.2400000;1893
BTSX.ETH/USD;60;20190523;160000;236.1800000;238.3700000;235.1300000;238.0900000;2445
BTSX.ETH/USD;60;20190523;170000;238.0000000;241.6000000;237.6800000;240.5000000;2893
BTSX.ETH/USD;60;20190523;180000;240.7300000;243.8700000;240.7300000;242.8000000;5246
BTSX.ETH/USD;60;20190523;190000;243.0100000;244.8600000;242.1100000;242.7500000;3723
BTSX.ETH/USD;60;20190523;200000;243.2700000;244.8800000;242.8100000;243.8400000;1607
BTSX.ETH/USD;60;20190523;210000;244.3000000;244.7000000;240.4500000;241.2600000;2381
BTSX.ETH/USD;60;20190523;220000;241.0000000;241.7700000;238.0700000;240.5300000;2126
BTSX.ETH/USD;60;20190523;230000;240.2600000;242.3100000;238.9400000;241.5000000;554
BTSX.ETH/USD;60;20190524;000000;241.6600000;245.0000000;241.6600000;245.0000000;1685
BTSX.ETH/USD;60;20190524;010000;244.5200000;246.8300000;243.0000000;245.9600000;2456
BTSX.ETH/USD;60;20190524;020000;245.8600000;248.4800000;244.4500000;246.4300000;2346
BTSX.ETH/USD;60;20190524;030000;246.3100000;247.6300000;244.0500000;245.7900000;2359
BTSX.ETH/USD;60;20190524;040000;245.6500000;246.0000000;244.0200000;245.6600000;1090
BTSX.ETH/USD;60;20190524;050000;245.8400000;247.3300000;244.4400000;244.5600000;1147
BTSX.ETH/USD;60;20190524;060000;244.5000000;245.2600000;243.2600000;243.9400000;1892
BTSX.ETH/USD;60;20190524;070000;244.0200000;245.7100000;243.4700000;245.1200000;182
BTSX.ETH/USD;60;20190524;080000;245.4000000;246.1500000;243.7000000;244.0500000;367
BTSX.ETH/USD;60;20190524;090000;243.8200000;243.8900000;242.4400000;243.4000000;761
BTSX.ETH/USD;60;20190524;100000;243.3400000;247.0600000;243.0700000;247.0600000;629
BTSX.ETH/USD;60;20190524;110000;247.4600000;249.3000000;246.4600000;247.3800000;4340
BTSX.ETH/USD;60;20190524;120000;247.7700000;252.5800000;247.7700000;250.6000000;3547
BTSX.ETH/USD;60;20190524;130000;250.6900000;251.8900000;249.5400000;250.7400000;1647
BTSX.ETH/USD;60;20190524;140000;250.6000000;252.9600000;250.4200000;251.1200000;2810
BTSX.ETH/USD;60;20190524;150000;251.3300000;254.5000000;250.8600000;252.7600000;12850
BTSX.ETH/USD;60;20190524;160000;252.9700000;253.6500000;250.6500000;253.1400000;2184
BTSX.ETH/USD;60;20190524;170000;252.8600000;252.9800000;250.5900000;250.9600000;2276
BTSX.ETH/USD;60;20190524;180000;250.7800000;254.1000000;250.6900000;254.1000000;526
BTSX.ETH/USD;60;20190524;190000;254.1000000;255.7700000;252.8400000;253.8800000;6693
BTSX.ETH/USD;60;20190524;200000;253.5200000;256.2900000;253.2500000;254.1900000;2127
BTSX.ETH/USD;60;20190524;210000;254.1900000;254.4400000;252.2200000;252.8000000;3767
BTSX.ETH/USD;60;20190524;220000;252.2200000;253.1700000;251.4700000;252.5400000;862
BTSX.ETH/USD;60;20190524;230000;252.3300000;253.1200000;248.9400000;252.8200000;2037
BTSX.ETH/USD;60;20190525;000000;252.7600000;253.9600000;251.9200000;253.9600000;1988
BTSX.ETH/USD;60;20190525;010000;254.0000000;254.5800000;250.5500000;250.9900000;1927
BTSX.ETH/USD;60;20190525;020000;250.9700000;252.4300000;249.7100000;250.3000000;4398
BTSX.ETH/USD;60;20190525;030000;250.2000000;250.2300000;246.4300000;249.6500000;2613
BTSX.ETH/USD;60;20190525;040000;249.6400000;250.1700000;248.3400000;249.3900000;225
BTSX.ETH/USD;60;20190525;050000;249.1700000;252.0000000;248.4900000;250.7500000;297
BTSX.ETH/USD;60;20190525;060000;252.0000000;252.1300000;250.7800000;251.9000000;885
BTSX.ETH/USD;60;20190525;070000;252.0300000;254.1300000;251.5000000;251.5000000;1307
BTSX.ETH/USD;60;20190525;080000;252.0800000;253.8200000;251.3800000;252.2300000;1799
BTSX.ETH/USD;60;20190525;090000;251.9500000;251.9900000;250.3200000;250.4400000;266
BTSX.ETH/USD;60;20190525;100000;250.3300000;251.8500000;249.3100000;250.2000000;274
BTSX.ETH/USD;60;20190525;110000;250.0100000;251.5000000;249.8300000;250.5900000;185
BTSX.ETH/USD;60;20190525;120000;250.9000000;252.9900000;250.4600000;252.9900000;446
BTSX.ETH/USD;60;20190525;130000;253.2100000;257.8300000;252.6100000;257.8300000;1422
BTSX.ETH/USD;60;20190525;140000;257.9000000;259.0100000;256.0000000;257.2300000;3916
BTSX.ETH/USD;60;20190525;150000;257.3500000;259.0000000;256.0100000;256.4300000;2809
BTSX.ETH/USD;60;20190525;160000;256.1700000;257.2000000;254.4500000;256.5400000;2966
BTSX.ETH/USD;60;20190525;170000;256.6500000;256.6500000;250.0000000;250.8000000;2842
BTSX.ETH/USD;60;20190525;180000;251.0700000;252.6900000;250.3500000;252.4400000;2459
BTSX.ETH/USD;60;20190525;190000;252.4400000;253.6300000;251.9600000;252.8100000;481
BTSX.ETH/USD;60;20190525;200000;252.6800000;253.1600000;250.5600000;251.3500000;332
BTSX.ETH/USD;60;20190525;210000;251.1300000;253.0100000;250.5000000;251.8200000;2096
BTSX.ETH/USD;60;20190525;220000;252.9900000;253.6400000;250.7400000;251.2600000;496
BTSX.ETH/USD;60;20190525;230000;250.9200000;251.5000000;249.8100000;250.0000000;1843
BTSX.ETH/USD;60;20190526;000000;250.3000000;251.1900000;249.6800000;250.2800000;4952
BTSX.ETH/USD;60;20190526;010000;250.3200000;252.3400000;250.3200000;252.3400000;383
BTSX.ETH/USD;60;20190526;020000;251.6600000;253.2900000;251.6600000;252.6800000;96
BTSX.ETH/USD;60;20190526;030000;252.6400000;252.7200000;251.0100000;251.9500000;161
BTSX.ETH/USD;60;20190526;040000;251.3800000;252.8500000;251.0500000;251.7400000;740
BTSX.ETH/USD;60;20190526;050000;252.1100000;252.1100000;250.7000000;251.9500000;1737
BTSX.ETH/USD;60;20190526;060000;251.6700000;252.0300000;250.1000000;250.1900000;348
BTSX.ETH/USD;60;20190526;070000;250.3400000;251.3000000;247.1400000;248.2900000;1884
BTSX.ETH/USD;60;20190526;080000;248.2100000;249.9700000;247.5300000;249.0700000;218
BTSX.ETH/USD;60;20190526;090000;248.8500000;249.4100000;246.5200000;247.6400000;1038
BTSX.ETH/USD;60;20190526;100000;247.6300000;248.5900000;245.9800000;248.0100000;835
BTSX.ETH/USD;60;20190526;110000;248.0600000;250.8500000;247.0000000;250.0100000;2049
BTSX.ETH/USD;60;20190526;120000;249.5400000;250.1400000;248.6100000;250.0200000;391
BTSX.ETH/USD;60;20190526;130000;249.9900000;250.9300000;249.7400000;250.0000000;508
BTSX.ETH/USD;60;20190526;140000;249.0900000;249.4000000;247.5200000;248.3900000;805
BTSX.ETH/USD;60;20190526;150000;248.3400000;248.5700000;246.0000000;247.0200000;1077
BTSX.ETH/USD;60;20190526;160000;246.9600000;248.9800000;246.1300000;248.3800000;868
BTSX.ETH/USD;60;20190526;170000;248.3400000;249.9400000;247.5500000;249.4500000;1459
BTSX.ETH/USD;60;20190526;180000;249.6500000;250.8800000;248.9000000;250.6900000;421
BTSX.ETH/USD;60;20190526;190000;250.2400000;250.6200000;248.9400000;249.6600000;492
BTSX.ETH/USD;60;20190526;200000;249.9300000;250.1000000;248.7800000;249.6200000;394
BTSX.ETH/USD;60;20190526;210000;249.1000000;250.1600000;248.5700000;249.5000000;342
BTSX.ETH/USD;60;20190526;220000;249.8000000;251.4600000;249.7100000;251.4600000;522
BTSX.ETH/USD;60;20190526;230000;251.6600000;263.4800000;251.6400000;262.1300000;12050
BTSX.ETH/USD;60;20190527;000000;262.9800000;268.4000000;262.2800000;264.8400000;9774
BTSX.ETH/USD;60;20190527;010000;264.9600000;272.9000000;263.3700000;268.4000000;4645
BTSX.ETH/USD;60;20190527;020000;268.4000000;271.0000000;264.2400000;265.9900000;5999
BTSX.ETH/USD;60;20190527;030000;266.1000000;269.5700000;265.7000000;268.2100000;3261
BTSX.ETH/USD;60;20190527;040000;268.5000000;271.7300000;268.5000000;270.7700000;4566
BTSX.ETH/USD;60;20190527;050000;271.1200000;272.3300000;268.9300000;269.6200000;2463
BTSX.ETH/USD;60;20190527;060000;269.5700000;269.8300000;264.7500000;267.7800000;5015
BTSX.ETH/USD;60;20190527;070000;267.8500000;270.0800000;267.8200000;269.3600000;1722
BTSX.ETH/USD;60;20190527;080000;269.4800000;269.6700000;267.5000000;267.8500000;3698
BTSX.ETH/USD;60;20190527;090000;267.8200000;269.0100000;267.3800000;268.2600000;2163
BTSX.ETH/USD;60;20190527;100000;268.5800000;270.0200000;267.7700000;269.1300000;1018
BTSX.ETH/USD;60;20190527;110000;269.2600000;270.9000000;268.8600000;269.0000000;6973
BTSX.ETH/USD;60;20190527;120000;268.9800000;269.0000000;267.5000000;268.2400000;1429
BTSX.ETH/USD;60;20190527;130000;267.8800000;269.0000000;267.6900000;268.1600000;2292
BTSX.ETH/USD;60;20190527;140000;268.1600000;268.4200000;267.2000000;267.7900000;2368
BTSX.ETH/USD;60;20190527;150000;267.7700000;268.3300000;264.9300000;266.7500000;6725
BTSX.ETH/USD;60;20190527;160000;266.9600000;271.8000000;266.9600000;271.8000000;3018
BTSX.ETH/USD;60;20190527;170000;271.7600000;273.9400000;269.3700000;270.1100000;3546
BTSX.ETH/USD;60;20190527;180000;270.0500000;271.3500000;268.3500000;269.7700000;3027
BTSX.ETH/USD;60;20190527;190000;270.4500000;274.5300000;270.2100000;270.6000000;2908
BTSX.ETH/USD;60;20190527;200000;270.6000000;279.9800000;265.4700000;267.9500000;9822
BTSX.ETH/USD;60;20190527;210000;267.7100000;269.5500000;265.0000000;266.0000000;5249
BTSX.ETH/USD;60;20190527;220000;266.0000000;270.1000000;265.1400000;269.6600000;1840
BTSX.ETH/USD;60;20190527;230000;269.2100000;270.4200000;267.6700000;269.4700000;1407
BTSX.ETH/USD;60;20190528;000000;269.2100000;270.1800000;265.6500000;267.0000000;1436
BTSX.ETH/USD;60;20190528;010000;266.9500000;269.4600000;266.6000000;269.2700000;703
BTSX.ETH/USD;60;20190528;020000;269.4800000;269.4800000;266.8400000;269.0300000;890
BTSX.ETH/USD;60;20190528;030000;269.4000000;274.7700000;269.4000000;271.7900000;3944
BTSX.ETH/USD;60;20190528;040000;271.1800000;273.3400000;269.7600000;269.9200000;1851
BTSX.ETH/USD;60;20190528;050000;269.7300000;272.6700000;269.0600000;272.0000000;450
BTSX.ETH/USD;60;20190528;060000;272.1700000;275.0000000;272.0400000;273.2700000;1387
BTSX.ETH/USD;60;20190528;070000;272.6600000;272.6600000;270.3100000;271.5400000;533
BTSX.ETH/USD;60;20190528;080000;271.6600000;273.0000000;270.8100000;271.1000000;1344
BTSX.ETH/USD;60;20190528;090000;270.9600000;271.5600000;268.0000000;269.5200000;1456
BTSX.ETH/USD;60;20190528;100000;269.5500000;269.7800000;267.2300000;268.5700000;1758
